player_id,player_name,draft_year,pick_number,college,position,college_ft_pct,prospect_archetype,size_bucket,tier3,is_all_nba_first_5,star_level,first_all_nba_season,first_all_nba_year_in_league,best_all_nba_team_first_5,all_nba_selections_first_5,advanced_projection_source,height_wo_shoes,weight,wingspan,wingspan_height_diff,standing_reach,vert_max,actual_tier_label,college_ppg,college_rpg,college_apg,college_spg,college_bpg,college_mpg,college_usg_pct,college_ast_pct,college_tov_pct,college_stl_pct,college_blk_pct,college_orb_pct,college_ts_pct,college_fg_pct,college_fg2_pct,college_fg3_pct,college_efg_pct,college_bpm,college_obpm,college_dbpm,college_fg3a_rate,college_fta_per_g,college_pos,college_season,class_year,college_fta_per_2pa,position_name,projected_nba_position,source,scored,missing_features,p_out,p_rot_plus,p_star,rotation_plus_prob,pred_tier,creator_to_wing_scaling_signal,big_offensive_scalability,defensive_big_offense_floor,defensive_big_signal_cap,low_ast_rim_protector_risk,vert_standing
1631117,Walker Kessler,2022,22,Auburn,4.0,0.577,rim_runner,center,,False,0,,,,0,current_projection_fit,84.25,256.0,88.25,4.0,113.0,,TBD,11.4,8.1,0.9,1.1,4.6,25.6,19.0,6.9,10.7,2.4,19.1,10.9,0.627,0.608,0.702,0.2,0.627,14.1,6.2,8.0,0.187,2.6,F,2021-22,SO,0.40625,C,C,projection,True,,0.3692417743761779,0.5805693636393549,0.05018886198446731,0.6307582256238221,OUT,0.0,0.3200736033519552,0.6799263966480448,0.5580478421787709,0.0,
1631111,Wendell Moore Jr.,2022,26,Duke,1.0,0.814,secondary_creator,guard,,False,0,,,,0,current_projection_fit,76.25,217.2,84.5,8.25,101.0,38.5,TBD,13.4,5.3,4.4,1.4,0.2,33.9,19.5,21.7,15.0,2.4,0.6,4.4,0.605,0.5,0.544,0.413,0.569,7.9,5.3,2.6,0.335,3.0,F,2021-22,JR,0.46875,SG,SG,projection,True,,0.574696358122559,0.3765028454119358,0.04880079646550518,0.42530364187744096,OUT,0.0,0.0,0.0,1.0,0.0,
1631133,Jabari Walker,2022,57,Colorado,3.0,0.783,stretch_big,wing,,False,0,,,,0,current_projection_fit,78.75,213.8,82.75,4.0,105.0,32.5,TBD,14.6,9.4,1.2,0.7,0.7,28.1,27.6,10.0,15.2,1.5,2.6,8.9,0.57,0.461,0.51,0.346,0.513,5.7,3.8,1.8,0.3,4.9,F,2021-22,SO,0.6621621621621622,PF,SF,projection,True,,0.5624747415499627,0.39022100744560967,0.047304251004427644,0.4375252584500373,OUT,0.0,0.5848083333333332,0.0,1.0,0.0,
1631211,Trevor Keels,2022,42,Duke,1.0,0.67,offensive_wing,guard,,False,0,,,,0,current_projection_fit,75.25,223.8,79.25,4.0,101.0,31.0,TBD,11.5,3.4,2.7,1.2,0.1,30.2,20.7,14.9,10.2,2.4,0.2,3.3,0.52,0.419,0.522,0.312,0.496,4.2,2.7,1.5,0.493,2.7,G,2021-22,FR,0.5510204081632653,SG,SG,projection,True,,0.5670226733531033,0.38611271790670026,0.0468646087401966,0.43297732664689687,OUT,0.0,0.0,0.0,1.0,0.0,
1631216,Caleb Houstan,2022,32,Michigan,2.0,0.783,two_way_wing,wing,,False,0,,,,0,current_projection_fit,80.0,205.0,84.0,4.0,,,TBD,10.1,4.0,1.4,0.7,0.2,32.0,17.9,7.4,13.9,1.4,0.8,3.1,0.53,0.384,0.426,0.355,0.489,3.1,1.9,1.2,0.595,2.4,G,2021-22,FR,0.7058823529411765,SF,SF,projection,True,,0.48013614922200987,0.47407813119647046,0.04578571958151966,0.5198638507779901,OUT,0.26846749999999997,0.0,0.0,1.0,0.0,
1631223,David Roddy,2022,23,Colorado State,3.0,0.739,rim_runner,guard,,False,0,,,,0,current_projection_fit,76.5,260.8,83.5,7.0,105.0,35.5,TBD,19.2,7.5,2.9,1.2,1.1,32.9,28.8,19.8,13.5,2.1,4.1,7.4,0.645,0.571,0.62,0.438,0.63,11.1,8.7,2.3,0.27,4.9,G,2021-22,JR,0.532608695652174,PF,PF,projection,True,,0.49327807215391795,0.46433755782169955,0.042384370024382494,0.506721927846082,OUT,0.0,0.6401666666666663,0.0,1.0,0.0,
1631121,Bryce McGowens,2022,40,Nebraska,1.0,0.831,two_way_wing,guard,,False,0,,,,0,current_projection_fit,77.25,181.2,80.75,3.5,103.5,34.0,TBD,16.8,5.2,1.4,0.7,0.3,33.3,27.2,8.6,11.7,1.2,1.0,2.4,0.533,0.403,0.478,0.274,0.453,1.3,2.3,-1.0,0.368,6.3,G,2021-22,FR,0.7777777777777778,SG,SG,projection,True,,0.4810324671490379,0.4776206527602754,0.0413468800906867,0.5189675328509621,OUT,0.0,0.0,0.0,1.0,0.0,
1631097,Bennedict Mathurin,2022,6,Arizona,1.0,0.789,two_way_wing,guard,,False,0,,,,0,current_projection_fit,76.5,204.6,81.0,4.5,104.0,,TBD,17.7,5.6,2.5,1.0,0.3,32.5,25.1,13.8,10.4,1.6,0.8,5.1,0.576,0.45,0.521,0.369,0.536,8.0,6.1,1.9,0.465,4.8,G,2021-22,SO,0.6857142857142857,SG,SG,projection,True,,0.48038774098297343,0.47907152591934926,0.04054073309767731,0.5196122590170266,OUT,0.0,0.0,0.0,1.0,0.0,
1631114,Jalen Williams,2022,12,Santa Clara,1.0,0.785,secondary_creator,guard,,True,2,2024-25,3.0,3.0,1,current_projection_fit,76.5,209.2,86.25,9.75,105.5,39.0,SUPERSTAR,18.0,4.4,4.2,1.2,0.5,34.8,25.0,22.6,12.3,1.9,1.5,2.0,0.601,0.513,0.551,0.396,0.562,6.0,4.8,1.2,0.248,4.3,G,2021-22,JR,0.443298969072165,SG,SG,projection,True,,0.5605297528144053,0.4008792476111868,0.03859099957440786,0.4394702471855947,OUT,0.0,0.0,0.0,1.0,0.0,
1631128,Christian Braun,2022,21,Kansas,1.0,0.749,offensive_wing,guard,,False,0,,,,0,current_projection_fit,77.5,209.2,78.5,1.0,99.5,40.0,TBD,14.1,6.5,2.8,1.0,0.8,34.4,20.4,14.5,14.4,1.6,2.5,4.9,0.585,0.495,0.545,0.386,0.556,9.0,5.6,3.3,0.316,3.4,G,2021-22,JR,0.4722222222222222,SG,SG,projection,True,,0.591511166688485,0.3743824494756291,0.03410638383588599,0.4084888333115151,OUT,0.0,0.0,0.0,1.0,0.0,
1631222,Jake LaRavia,2022,19,Wake Forest,3.0,0.743,rim_runner,wing,,False,0,,,,0,current_projection_fit,78.75,227.2,81.5,2.75,104.0,34.0,TBD,14.6,6.6,3.7,1.7,1.0,34.2,20.4,20.0,19.3,2.7,3.0,7.5,0.649,0.559,0.616,0.384,0.606,8.5,4.7,3.7,0.246,4.8,G,2021-22,JR,0.7058823529411765,PF,PF,projection,True,,0.5309155061411341,0.43584447047585234,0.03324002338301354,0.46908449385886586,OUT,0.0,0.5334249999999996,0.0,1.0,0.0,
1631110,Jeremy Sochan,2022,9,Baylor,3.0,0.589,stretch_big,forward_big,,False,0,,,,0,current_projection_fit,81.0,230.0,84.0,3.0,,,TBD,9.2,6.4,1.8,1.3,0.7,25.1,19.6,12.3,15.6,2.9,3.2,8.9,0.546,0.474,0.585,0.296,0.531,8.0,3.6,4.4,0.384,3.0,F,2021-22,FR,0.6976744186046512,PF,PF,projection,True,,0.5197744862332767,0.44886421530641774,0.031361298460305616,0.48022551376672334,OUT,0.0,0.23228800000000005,0.0,1.0,0.0,
1631098,Johnny Davis,2022,10,Wisconsin,1.0,0.779,secondary_creator,guard,,False,0,,,,0,current_projection_fit,76.25,196.4,80.5,4.25,103.5,,TBD,19.7,8.2,2.1,1.2,0.7,34.2,32.5,14.8,10.8,2.0,2.3,4.3,0.523,0.427,0.466,0.306,0.464,8.9,5.8,3.0,0.246,6.3,G,2021-22,SO,0.525,SG,SG,projection,True,,0.5022671212271951,0.4720894537979805,0.025643424974824428,0.4977328787728049,OUT,0.0,0.0,0.0,1.0,0.0,
1630534,Ochai Agbaji,2022,14,Kansas,1.0,0.714,offensive_wing,guard,,False,0,,,,0,current_projection_fit,76.5,216.8,82.25,5.75,104.0,39.0,TBD,18.8,5.1,1.6,0.9,0.6,35.1,25.3,8.7,11.5,1.5,1.7,2.8,0.595,0.475,0.534,0.407,0.57,9.0,6.9,2.2,0.466,3.9,G,2021-22,SR,0.527027027027027,SG,SG,projection,True,,0.7008914177170384,0.27465936384565137,0.024449218437310138,0.2991085822829615,OUT,0.0,0.0,0.0,1.0,0.0,
1631132,Christian Koloko,2022,33,Arizona,4.0,0.67,rim_runner,forward_big,,False,0,,,,0,current_projection_fit,82.75,221.0,89.25,6.5,113.0,33.5,TBD,12.6,7.3,1.4,0.8,2.8,25.4,20.7,9.8,14.3,1.6,10.3,12.1,0.661,0.635,0.642,0.0,0.635,10.5,5.2,5.3,0.01,3.7,C,2021-22,JR,0.4805194805194805,C,PF,projection,True,,0.597011185162282,0.3804415836065255,0.022547231231192563,0.4029888148377181,OUT,0.0,0.3038719273743016,0.6961280726256984,0.547516752793296,0.0,
1630604,E.J. Liddell,2022,41,Ohio State,3.0,0.749,rim_protector,guard,,False,0,,,,0,current_projection_fit,77.5,243.0,83.75,6.25,103.5,38.0,TBD,19.4,7.9,2.5,0.6,2.6,33.2,30.5,17.0,12.9,1.0,8.5,8.9,0.598,0.49,0.54,0.374,0.546,11.8,8.5,3.3,0.297,6.9,F,2021-22,JR,0.7582417582417583,PF,SF,projection,True,,0.592551513977513,0.3857601089842636,0.021688377038223374,0.40744848602248696,OUT,0.0,0.6433749999999997,0.3566250000000003,0.7681937499999998,0.0,
1631099,Keegan Murray,2022,4,Iowa,3.0,0.749,rim_runner,wing,,False,0,,,,0,current_projection_fit,80.0,215.0,83.0,3.0,,,TBD,23.5,8.7,1.5,1.3,1.9,31.9,29.7,10.1,5.7,2.3,6.4,9.8,0.638,0.554,0.621,0.398,0.614,15.7,13.0,2.7,0.3,5.4,F,2021-22,SO,0.4864864864864865,PF,SF,projection,True,,0.3918914625082749,0.5876771397624818,0.02043139772924325,0.6081085374917251,OUT,0.0,0.6149499999999998,0.3850500000000002,0.7497174999999998,0.0,
1631106,Tari Eason,2022,17,Louisiana State,3.0,0.757,rim_runner,wing,,False,0,,,,0,current_projection_fit,78.75,217.4,86.0,7.25,107.5,,TBD,16.9,6.6,1.0,1.9,1.1,24.4,31.8,10.1,13.8,4.5,6.2,10.5,0.615,0.521,0.564,0.359,0.559,14.7,9.0,5.7,0.214,5.7,F,2021-22,SO,0.6551724137931035,PF,SF,projection,True,,0.6403962477233394,0.33963073465452065,0.01997301762214003,0.3596037522766607,OUT,0.0,0.6209416666666663,0.3790583333333337,0.7536120833333331,0.0,
1631246,Vince Williams Jr.,2022,47,Virginia Commonwealth,1.0,0.773,offensive_wing,wing,,False,0,,,,0,current_projection_fit,78.0,210.0,84.0,6.0,,,TBD,14.1,6.0,3.0,1.6,1.1,32.4,22.6,19.6,20.4,2.9,3.8,3.5,0.629,0.477,0.605,0.387,0.591,9.2,4.7,4.5,0.585,3.4,G,2021-22,SR,0.85,SG,SF,projection,True,,0.5946432053517612,0.38793796013537707,0.017418834512861806,0.40535679464823887,OUT,0.305588,0.0,0.0,1.0,0.0,
1631119,Jaylin Williams,2022,34,Arkansas,3.0,0.731,rim_runner,wing,,False,0,,,,0,current_projection_fit,80.75,236.6,85.0,4.25,108.5,30.0,TBD,10.9,9.8,2.6,1.3,1.1,31.6,18.2,15.3,15.2,2.3,4.0,5.3,0.538,0.461,0.527,0.239,0.489,7.9,2.7,5.2,0.231,3.8,F,2021-22,SO,0.5937499999999999,PF,PF,projection,True,,0.6910519319042655,0.2919091284426544,0.017038939653080225,0.3089480680957346,OUT,0.0,0.27559999999999996,0.0,1.0,0.0,
1631213,Tyrese Martin,2022,51,Connecticut,1.0,0.67,offensive_wing,wing,,False,0,,,,0,current_projection_fit,78.0,215.0,80.0,2.0,,,TBD,13.6,7.5,1.9,0.8,0.5,32.1,22.3,12.1,12.7,1.5,1.6,8.2,0.54,0.449,0.457,0.43,0.516,6.7,4.9,1.8,0.312,3.1,G,2021-22,SR,0.4078947368421053,SG,SF,projection,True,,0.6830448697095864,0.30211789557132696,0.014837234719086599,0.31695513029041356,OUT,0.10343111111111108,0.0,0.0,1.0,0.0,
1631093,Jaden Ivey,2022,5,Purdue,1.0,0.739,secondary_creator,guard,,False,0,,,,0,current_projection_fit,76.0,200.0,81.5,5.5,,,TBD,17.3,4.9,3.1,0.9,0.6,31.4,28.7,19.2,14.8,1.7,2.0,2.7,0.579,0.46,0.531,0.358,0.533,7.2,5.7,1.6,0.406,5.8,G,2021-22,SO,0.7945205479452054,SG,SG,projection,True,,0.5807795338240298,0.4045231766833243,0.014697289492645794,0.41922046617597014,OUT,0.0,0.0,0.0,1.0,0.0,
1630600,Isaiah Mobley,2022,49,Southern California,3.0,0.596,stretch_big,forward_big,,False,0,,,,0,current_projection_fit,82.0,235.0,87.0,5.0,,,TBD,14.2,8.3,3.3,0.8,0.9,34.1,22.4,18.8,12.4,1.3,2.7,7.5,0.535,0.445,0.492,0.352,0.504,7.9,5.2,2.7,0.337,4.0,F,2021-22,JR,0.5333333333333333,PF,PF,projection,True,,0.6695967648857979,0.317754956444064,0.01264827867013817,0.33040323511420217,OUT,0.0,0.30255999999999994,0.0,1.0,0.0,
1631101,Shaedon Sharpe,2022,7,Kentucky,1.0,,role_path,guard,,False,0,,,,0,current_projection_fit,76.25,198.0,83.5,7.25,103.5,,TBD,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,SG,projection,False,"college_usg_pct,college_ast_pct,college_tov_pct,college_ts_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,college_mpg,pts_per_40,ast_per_40,years_in_college,college_usg_pct_fold_expected,college_usg_pct_fold_vs_expected,college_ast_pct_fold_expected,college_ast_pct_fold_vs_expected,college_tov_pct_fold_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_expected,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_expected,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_expected,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,UNSCORED_MISSING_DATA,0.0,0.0,0.0,1.0,0.0,
1630595,Cade Cunningham,2021,1,Oklahoma State,2.0,0.846,secondary_creator,wing,,False,0,,,,0,blind_leave_year_out,80.0,220.0,84.25,4.25,,,TBD,20.1,6.2,3.5,1.6,0.8,35.4,29.1,20.4,18.7,2.5,2.3,2.3,0.574,0.438,0.461,0.4,0.515,8.3,5.1,3.2,0.388,5.8,G,2020-21,FR,0.6373626373626373,SF,SF,projection,True,,0.2654368813671093,0.3827350739206644,0.3518280447122263,0.7345631186328907,STAR,0.7778025,0.0,0.0,1.0,0.0,
1630596,Evan Mobley,2021,3,Southern California,3.0,0.694,dominant_big,center,,False,0,,,,0,blind_leave_year_out,84.0,210.0,88.0,4.0,,,TBD,16.4,8.7,2.4,0.8,2.9,33.9,22.8,14.1,14.6,1.4,8.8,9.6,0.624,0.578,0.615,0.3,0.595,13.7,7.9,5.8,0.117,5.8,F,2020-21,FR,0.6373626373626373,PF,C,projection,True,,0.29920599953980764,0.43006274741342637,0.270731253046766,0.7007940004601924,STAR,0.0,0.607144542772861,0.392855457227139,0.7446439528023596,0.0,
1629674,Neemias Queta,2021,39,Utah State,4.0,0.646,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,83.25,248.4,88.0,4.75,112.5,33.0,TBD,14.9,10.1,2.7,1.1,3.3,30.0,24.3,18.6,15.9,2.0,13.2,10.8,0.592,0.559,0.562,0.0,0.559,12.2,5.2,6.9,0.007,4.8,C,2020-21,JR,0.47058823529411764,C,C,projection,True,,0.29164882710474493,0.5178765731509614,0.19047459974429368,0.7083511728952551,ROT+,0.0,0.5448899999999999,0.4551100000000001,0.7041784999999999,0.0,
1630536,Sharife Cooper,2021,48,Auburn,0.0,0.825,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,73.0,180.0,75.5,2.5,,,TBD,20.2,4.3,8.1,1.0,0.3,33.1,33.1,51.9,17.7,1.6,0.7,2.2,0.519,0.391,0.465,0.228,0.427,4.3,4.7,-0.4,0.31,8.6,G,2020-21,FR,0.8113207547169812,PG,PG,projection,True,,0.2332042343808438,0.5842098236705886,0.18258594194856756,0.7667957656191562,ROT+,0.0,0.0,0.0,1.0,0.0,
1630531,Jaden Springer,2021,28,Tennessee,1.0,0.81,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.0,202.0,79.75,4.75,99.0,41.5,TBD,12.5,3.5,2.9,1.2,0.4,25.9,26.0,24.1,17.9,2.7,2.0,4.6,0.57,0.467,0.475,0.435,0.511,6.9,3.6,3.3,0.203,4.0,G,2020-21,FR,0.5555555555555556,SG,PG,projection,True,,0.40901122303053905,0.4209193845688206,0.17006939240064037,0.590988776969461,OUT,0.0,0.0,0.0,1.0,0.0,
1630549,Day'Ron Sharpe,2021,29,North Carolina,4.0,0.505,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,83.0,265.0,84.0,1.0,,,TBD,9.5,7.6,1.4,0.8,0.9,19.2,26.3,15.4,17.8,2.3,5.1,18.1,0.521,0.519,0.523,0.0,0.519,7.5,4.3,3.2,0.009,3.5,F,2020-21,FR,0.47297297297297297,C,C,projection,True,,0.22834629434855824,0.6127272463960847,0.15892645925535714,0.7716537056514419,ROT+,0.0,0.45130000000000003,0.0,1.0,0.0,
1630591,Jalen Suggs,2021,5,Gonzaga,1.0,0.754,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,76.0,205.0,77.0,1.0,,,TBD,14.4,5.3,4.5,1.9,0.3,28.9,24.8,23.7,19.5,3.5,1.1,2.7,0.595,0.503,0.588,0.337,0.56,9.4,4.8,4.6,0.338,3.8,G,2020-21,FR,0.5588235294117647,SG,SG,projection,True,,0.3321250500710322,0.5113197572593389,0.15655519266962895,0.6678749499289678,ROT+,0.0,0.0,0.0,1.0,0.0,
1630553,Keon Johnson,2021,21,Tennessee,1.0,0.703,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.5,184.8,79.25,3.75,97.0,48.0,TBD,11.3,3.5,2.5,1.1,0.4,25.5,26.8,20.7,19.4,2.5,2.0,4.8,0.519,0.449,0.492,0.271,0.476,4.1,1.0,3.1,0.194,3.7,G,2020-21,FR,0.5,SG,SG,projection,True,,0.5097713079803119,0.34580728833416435,0.1444214036855238,0.49022869201968816,OUT,0.0,0.0,0.0,1.0,0.0,
1630567,Scottie Barnes,2021,4,Florida State,2.0,0.621,secondary_creator,wing,,False,0,,,,0,blind_leave_year_out,79.0,225.4,86.75,7.75,108.0,39.5,TBD,10.3,4.0,4.1,1.5,0.5,24.8,23.7,31.6,20.7,3.4,2.1,7.4,0.548,0.503,0.561,0.275,0.531,7.9,4.3,3.6,0.205,2.8,G,2020-21,FR,0.43076923076923074,SF,PF,projection,True,,0.3532098861739599,0.5206894420970012,0.12610067172903888,0.6467901138260401,OUT,0.2953263888888888,0.0,0.0,1.0,0.0,
1630245,Ayo Dosunmu,2021,38,Illinois,1.0,0.75,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.5,194.4,82.25,6.75,102.0,33.5,TBD,20.1,6.3,5.3,1.1,0.2,35.1,29.5,29.2,15.7,1.8,0.6,3.9,0.566,0.488,0.511,0.39,0.526,9.5,6.4,3.1,0.191,5.1,G,2020-21,JR,0.41129032258064513,SG,PG,projection,True,,0.5764317401754202,0.30867662071211516,0.11489163911246462,0.4235682598245798,OUT,0.0,0.0,0.0,1.0,0.0,
1630533,Ziaire Williams,2021,10,Stanford,2.0,0.796,secondary_creator,wing,,False,0,,,,0,blind_leave_year_out,80.25,188.4,82.25,2.0,106.5,39.5,TBD,10.7,4.6,2.2,0.9,0.6,27.9,26.5,16.4,20.4,1.7,2.2,2.4,0.473,0.374,0.427,0.291,0.431,0.3,-1.2,1.5,0.389,2.5,F,2020-21,FR,0.4032258064516129,SF,SF,projection,True,,0.532347755620227,0.35571690917976695,0.11193533520000612,0.46765224437977304,OUT,0.6020825000000001,0.0,0.0,1.0,0.0,
1630528,Josh Christopher,2021,24,Arizona State,1.0,0.8,role_player,guard,,False,0,,,,0,blind_leave_year_out,75.25,214.8,81.25,6.0,101.0,37.5,TBD,14.3,4.7,1.4,1.5,0.5,29.7,25.5,9.8,11.4,2.7,1.9,2.4,0.529,0.432,0.496,0.305,0.483,4.2,2.4,1.8,0.335,3.7,G,2020-21,FR,0.4743589743589744,SG,SG,projection,True,,0.34254603425170427,0.5455434939648927,0.1119104717834031,0.6574539657482957,ROT+,0.0,0.0,0.0,1.0,0.0,
1630552,Jalen Johnson,2021,20,Duke,3.0,0.632,rim_runner,wing,,False,0,,,,0,blind_leave_year_out,79.75,209.6,84.25,4.5,106.0,,TBD,11.2,6.1,2.2,1.2,1.2,21.4,28.6,20.5,20.6,3.1,6.0,8.3,0.575,0.523,0.538,0.444,0.56,8.5,4.3,4.2,0.165,2.9,F,2020-21,FR,0.41428571428571426,PF,PF,projection,True,,0.5103639447596692,0.38626788595411504,0.1033681692862159,0.48963605524033094,OUT,0.0,0.5468449999999997,0.4531550000000003,0.7054492499999998,0.0,
1630532,Franz Wagner,2021,8,Michigan,2.0,0.835,offensive_wing,forward_big,,False,0,,,,0,blind_leave_year_out,81.0,220.0,84.0,3.0,,,TBD,12.5,6.5,3.0,1.3,1.0,31.7,19.7,17.4,10.8,2.3,3.2,2.9,0.587,0.477,0.563,0.343,0.544,11.9,5.8,6.1,0.392,2.8,G,2020-21,SO,0.5,SF,PF,projection,True,,0.28748801383049283,0.6185457489222025,0.09396623724730466,0.7125119861695072,ROT+,0.4813499999999999,0.0,0.0,1.0,0.0,
1630560,Cam Thomas,2021,27,Louisiana State,1.0,0.882,two_way_wing,guard,,False,0,,,,0,blind_leave_year_out,76.0,210.0,78.74,2.739999999999995,,,TBD,23.0,3.4,1.4,0.9,0.2,34.0,31.6,8.3,7.5,1.4,0.7,2.0,0.553,0.406,0.464,0.325,0.474,6.3,7.1,-0.8,0.418,7.6,G,2020-21,FR,0.76,SG,SG,projection,True,,0.4166107702738545,0.49096111683313215,0.09242811289301332,0.5833892297261455,OUT,0.0,0.0,0.0,1.0,0.0,
1630563,Joshua Primo,2021,12,Alabama,1.0,0.75,offensive_wing,guard,,False,0,,,,0,blind_leave_year_out,76.0,189.0,81.25,5.25,102.5,37.5,TBD,8.1,3.4,0.8,0.6,0.3,22.5,17.6,6.5,16.0,1.4,1.3,4.7,0.565,0.431,0.5,0.381,0.541,3.7,1.6,2.1,0.579,1.5,G,2020-21,FR,0.5555555555555555,SG,SG,projection,True,,0.6914961243303006,0.22827000483687332,0.08023387083282611,0.30850387566969945,OUT,0.0,0.0,0.0,1.0,0.0,
1630550,JT Thor,2021,37,Auburn,3.0,0.741,stretch_big,wing,,False,0,,,,0,blind_leave_year_out,80.5,203.0,87.25,6.75,110.0,35.0,TBD,9.4,5.0,0.9,0.8,1.4,23.0,20.4,7.1,15.4,1.9,5.9,7.7,0.547,0.44,0.53,0.297,0.497,4.7,2.4,2.2,0.387,3.1,F,2020-21,FR,0.7209302325581396,PF,PF,projection,True,,0.4531454687651034,0.46959721205783517,0.07725731917706143,0.5468545312348966,OUT,0.0,0.22613333333333324,0.0,1.0,0.0,
1630681,Marcus Zegarowski,2021,49,Creighton,0.0,0.772,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,72.75,180.8,74.75,2.0,96.0,35.5,TBD,15.8,3.6,4.3,1.3,0.1,33.6,23.5,23.9,14.0,2.2,0.2,1.1,0.6,0.464,0.516,0.421,0.579,8.1,5.8,2.3,0.544,2.4,G,2020-21,JR,0.43636363636363634,PG,PG,projection,True,,0.5800140868696173,0.3483745376814413,0.07161137544894136,0.41998591313038264,OUT,0.0,0.0,0.0,1.0,0.0,
1630638,Balsa Koprivica,2021,57,Florida State,4.0,0.677,rim_runner,center,,False,0,,,,0,blind_leave_year_out,84.0,240.0,87.25,3.25,,,TBD,9.1,5.6,0.8,0.3,1.4,19.5,21.9,7.7,15.4,0.9,8.0,13.6,0.622,0.599,0.596,1.0,0.602,6.7,3.8,2.9,0.007,2.5,C,2020-21,SO,0.4098360655737705,C,C,projection,True,,0.44319692748096273,0.4881282661941286,0.0686748063249087,0.5568030725190373,OUT,0.0,0.442213698630137,0.0,1.0,0.0,
1630537,Chris Duarte,2021,13,Oregon,1.0,0.803,offensive_wing,wing,,False,0,,,,0,blind_leave_year_out,78.0,190.0,79.0,1.0,,,TBD,17.1,4.6,2.7,1.9,0.8,34.1,23.9,15.9,14.8,3.4,2.9,2.7,0.657,0.532,0.631,0.424,0.633,11.5,8.0,3.5,0.478,3.0,G,2020-21,SR,0.5,SG,SF,projection,True,,0.3172356911305534,0.6234909057595027,0.059273403109943855,0.6827643088694466,ROT+,0.3400500000000001,0.0,0.0,1.0,0.0,
1630544,Tre Mann,2021,18,Florida,1.0,0.788,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.25,177.6,76.0,0.75,98.5,,TBD,16.0,5.6,3.5,1.4,0.1,32.4,25.8,21.9,17.0,2.4,0.4,2.6,0.579,0.459,0.494,0.402,0.536,7.0,5.0,2.0,0.386,3.7,G,2020-21,SO,0.5,SG,SG,projection,True,,0.47536069383634727,0.4658925433956651,0.058746762767987626,0.5246393061636527,OUT,0.0,0.0,0.0,1.0,0.0,
1630535,Greg Brown III,2021,43,Texas,3.0,0.708,stretch_big,wing,,False,0,,,,0,blind_leave_year_out,79.25,206.4,84.25,5.0,107.0,39.0,TBD,9.3,6.2,0.4,0.6,1.0,20.6,26.9,3.8,20.9,1.6,5.0,6.7,0.535,0.42,0.5,0.33,0.497,2.5,-0.2,2.7,0.472,2.8,F,2020-21,FR,0.717948717948718,PF,SF,projection,True,,0.6641759259089927,0.27928341098452936,0.05654066310647808,0.33582407409100745,OUT,0.0,0.3167,0.0,1.0,0.0,
1630215,Jared Butler,2021,40,Baylor,0.0,0.782,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,74.25,193.0,76.0,1.75,98.5,,TBD,16.7,3.3,4.8,2.0,0.4,30.3,27.0,27.9,16.9,3.7,1.3,1.7,0.599,0.471,0.524,0.416,0.573,11.7,7.6,4.1,0.492,3.0,G,2020-21,JR,0.46875,PG,PG,projection,True,,0.5639213603324839,0.3808483184865563,0.05523032118095987,0.4360786396675162,OUT,0.0,0.0,0.0,1.0,0.0,
