player_id,player_name,draft_year,pick_number,college,position,college_ft_pct,prospect_archetype,size_bucket,tier3,is_all_nba_first_5,star_level,first_all_nba_season,first_all_nba_year_in_league,best_all_nba_team_first_5,all_nba_selections_first_5,advanced_projection_source,height_wo_shoes,weight,wingspan,wingspan_height_diff,actual_tier_label,position_name,projected_nba_position,college_ppg,college_rpg,college_apg,college_spg,college_bpg,college_mpg,college_usg_pct,college_ast_pct,college_tov_pct,college_stl_pct,college_blk_pct,college_orb_pct,college_ts_pct,college_fg_pct,college_fg2_pct,college_fg3_pct,college_efg_pct,college_bpm,college_obpm,college_dbpm,college_fg3a_rate,college_fta_per_g,college_pos,college_season,class_year,college_fta_per_2pa,source,scored,missing_features,p_out,p_rot_plus,p_star,rotation_plus_prob,pred_tier,creator_to_wing_scaling_signal,big_offensive_scalability,defensive_big_offense_floor,defensive_big_signal_cap,low_ast_rim_protector_risk
1630563,Joshua Primo,2021,12,Alabama,1.0,0.75,offensive_wing,guard,,False,0,,,,0,blind_leave_year_out,76.0,189.0,81.25,5.25,TBD,SG,SG,8.1,3.4,0.8,0.6,0.3,22.5,17.6,6.5,16.0,1.4,1.3,4.7,0.565,0.431,0.5,0.381,0.541,3.7,1.6,2.1,0.579,1.5,G,2020-21,FR,0.5555555555555555,projection,True,,0.6914961243301119,0.22827000483701307,0.080233870832875,0.3085038756698881,OUT,0.0,0.0,0.0,1.0,0.0
1630550,JT Thor,2021,37,Auburn,3.0,0.741,stretch_big,wing,,False,0,,,,0,blind_leave_year_out,80.5,203.0,87.25,6.75,TBD,PF,PF,9.4,5.0,0.9,0.8,1.4,23.0,20.4,7.1,15.4,1.9,5.9,7.7,0.547,0.44,0.53,0.297,0.497,4.7,2.4,2.2,0.387,3.1,F,2020-21,FR,0.7209302325581396,projection,True,,0.4531454687651001,0.4695972120578374,0.07725731917706252,0.5468545312348999,OUT,0.0,0.22613333333333324,0.0,1.0,0.0
1630681,Marcus Zegarowski,2021,49,Creighton,0.0,0.772,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,72.75,180.8,74.75,2.0,TBD,PG,PG,15.8,3.6,4.3,1.3,0.1,33.6,23.5,23.9,14.0,2.2,0.2,1.1,0.6,0.464,0.516,0.421,0.579,8.1,5.8,2.3,0.544,2.4,G,2020-21,JR,0.43636363636363634,projection,True,,0.5800140868706667,0.3483745376805705,0.07161137544876284,0.4199859131293333,OUT,0.0,0.0,0.0,1.0,0.0
1630638,Balsa Koprivica,2021,57,Florida State,4.0,0.677,rim_runner,center,,False,0,,,,0,blind_leave_year_out,84.0,240.0,87.25,3.25,TBD,C,C,9.1,5.6,0.8,0.3,1.4,19.5,21.9,7.7,15.4,0.9,8.0,13.6,0.622,0.599,0.596,1.0,0.602,6.7,3.8,2.9,0.007,2.5,C,2020-21,SO,0.4098360655737705,projection,True,,0.4431969274817916,0.48812826619340177,0.06867480632480663,0.5568030725182084,OUT,0.0,0.442213698630137,0.0,1.0,0.0
1630537,Chris Duarte,2021,13,Oregon,1.0,0.803,offensive_wing,wing,,False,0,,,,0,blind_leave_year_out,78.0,190.0,79.0,1.0,TBD,SG,SG,17.1,4.6,2.7,1.9,0.8,34.1,23.9,15.9,14.8,3.4,2.9,2.7,0.657,0.532,0.631,0.424,0.633,11.5,8.0,3.5,0.478,3.0,G,2020-21,SR,0.5,projection,True,,0.3172356911308367,0.6234909057592434,0.05927340310991987,0.6827643088691633,ROT+,0.3400500000000001,0.0,0.0,1.0,0.0
1630544,Tre Mann,2021,18,Florida,1.0,0.788,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.25,177.6,76.0,0.75,TBD,SG,SG,16.0,5.6,3.5,1.4,0.1,32.4,25.8,21.9,17.0,2.4,0.4,2.6,0.579,0.459,0.494,0.402,0.536,7.0,5.0,2.0,0.386,3.7,G,2020-21,SO,0.5,projection,True,,0.4753606938369591,0.4658925433951215,0.0587467627679194,0.5246393061630409,OUT,0.0,0.0,0.0,1.0,0.0
1630535,Greg Brown III,2021,43,Texas,3.0,0.708,stretch_big,wing,,False,0,,,,0,blind_leave_year_out,79.25,206.4,84.25,5.0,TBD,PF,PF,9.3,6.2,0.4,0.6,1.0,20.6,26.9,3.8,20.9,1.6,5.0,6.7,0.535,0.42,0.5,0.33,0.497,2.5,-0.2,2.7,0.472,2.8,F,2020-21,FR,0.717948717948718,projection,True,,0.6641759259101718,0.2792834109835485,0.05654066310627968,0.3358240740898282,OUT,0.0,0.3167,0.0,1.0,0.0
1630215,Jared Butler,2021,40,Baylor,0.0,0.782,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,74.25,193.0,76.0,1.75,TBD,PG,PG,16.7,3.3,4.8,2.0,0.4,30.3,27.0,27.9,16.9,3.7,1.3,1.7,0.599,0.471,0.524,0.416,0.573,11.7,7.6,4.1,0.492,3.0,G,2020-21,JR,0.46875,projection,True,,0.5639213603334383,0.3808483184857225,0.0552303211808392,0.4360786396665617,OUT,0.0,0.0,0.0,1.0,0.0
1630543,Isaiah Jackson,2021,22,Kentucky,4.0,0.7,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,82.0,206.0,89.0,7.0,TBD,C,C,8.4,6.6,0.7,0.8,2.6,20.8,20.5,7.4,17.5,2.1,12.7,11.2,0.587,0.54,0.548,0.0,0.54,8.3,2.3,6.0,0.015,3.6,F,2020-21,FR,0.6666666666666666,projection,True,,0.5290486442266017,0.41626821694677707,0.054683138826621236,0.4709513557733983,OUT,0.0,0.29979166666666635,0.7002083333333337,0.5448645833333331,0.0
1630579,Jericho Sims,2021,58,Texas,4.0,0.524,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,81.0,250.2,87.25,6.25,TBD,C,C,9.2,7.2,0.7,0.7,1.1,24.5,17.6,5.4,18.7,1.7,4.6,10.2,0.658,0.696,0.696,0.0,0.696,6.9,3.6,3.4,0.0,3.8,F,2020-21,SR,0.7307692307692307,projection,True,,0.5423409762267002,0.4081205289176639,0.04953849485563589,0.4576590237732998,OUT,0.0,0.26537499999999986,0.0,1.0,0.0
1630554,Jason Preston,2021,33,Ohio,0.0,0.703,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.0,180.6,80.5,5.5,TBD,PG,PG,15.7,7.3,7.3,1.5,0.3,34.6,23.4,38.6,18.2,2.3,0.8,3.6,0.583,0.514,0.576,0.39,0.579,7.2,5.4,1.8,0.332,2.4,G,2020-21,JR,0.2891566265060241,projection,True,,0.37712102472511433,0.5756413442198544,0.047237631055031294,0.6228789752748857,OUT,0.0,0.0,0.0,1.0,0.0
1629646,Charles Bassey,2021,53,Western Kentucky,4.0,0.768,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,81.25,230.2,87.0,5.75,TBD,C,C,17.6,11.6,0.7,0.4,3.1,30.4,26.4,5.6,13.9,0.7,11.5,13.2,0.643,0.59,0.652,0.305,0.617,9.1,6.5,2.6,0.179,4.1,C,2020-21,JR,0.4270833333333333,projection,True,,0.586824174325892,0.36613047103070195,0.04704535464340616,0.4131758256741081,OUT,0.0,0.5787497267759563,0.42125027322404374,0.7261873224043716,0.0
1630583,Santi Aldama,2021,30,Loyola-Maryland,4.0,0.639,playmaking_forward,forward_big,,False,0,,,,0,blind_leave_year_out,83.0,215.0,83.0,0.0,TBD,C,C,21.2,10.1,2.3,1.0,1.7,35.0,30.5,15.5,15.3,1.7,5.6,6.1,0.594,0.513,0.585,0.368,0.574,7.7,6.2,1.5,0.331,5.1,F,2020-21,SO,0.4903846153846153,projection,True,,0.684337217193925,0.2743002167953368,0.04136256601073812,0.3156627828060749,OUT,0.0,0.46981699999999976,0.0,1.0,0.0
1630530,Trey Murphy III,2021,17,Virginia,2.0,0.819,offensive_wing,wing,,False,0,,,,0,blind_leave_year_out,79.5,206.0,84.0,4.5,TBD,SF,SF,11.3,3.4,1.2,0.8,0.4,29.6,18.4,8.2,8.3,1.8,1.8,2.8,0.67,0.503,0.62,0.433,0.639,8.4,5.9,2.4,0.628,1.6,G,2020-21,JR,0.5714285714285715,projection,True,,0.4290999469412039,0.5304915503419979,0.04040850271679821,0.5709000530587961,OUT,0.26319400000000004,0.0,0.0,1.0,0.0
1630525,David Johnson,2021,47,Louisville,1.0,0.65,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.25,202.8,82.5,7.25,TBD,SG,SG,12.6,5.8,3.2,1.1,0.3,35.1,23.3,18.8,20.4,1.8,0.9,2.9,0.504,0.411,0.426,0.386,0.484,3.1,1.1,1.9,0.379,2.1,G,2020-21,SO,0.2916666666666667,projection,True,,0.722669043454351,0.23792541761797714,0.039405538927671895,0.27733095654564904,OUT,0.0,0.0,0.0,1.0,0.0
1630547,James Bouknight,2021,11,Connecticut,1.0,0.802,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.5,190.0,80.25,4.75,TBD,SG,SG,18.7,5.7,1.8,1.1,0.3,31.7,31.6,12.8,14.0,2.2,0.9,5.3,0.546,0.447,0.528,0.293,0.498,8.6,6.1,2.5,0.342,5.4,G,2020-21,SO,0.5625000000000001,projection,True,,0.43465303689891543,0.5278220410620945,0.03752492203899005,0.5653469631010846,OUT,0.0,0.0,0.0,1.0,0.0
1630580,Joe Wieskamp,2021,41,Iowa,2.0,0.771,offensive_wing,guard,,False,0,,,,0,blind_leave_year_out,77.75,204.8,83.0,5.25,TBD,SF,SF,14.8,6.6,1.7,0.9,0.3,29.3,22.4,10.4,10.3,1.8,1.1,4.5,0.616,0.491,0.518,0.462,0.602,9.3,7.4,1.9,0.482,3.1,G,2020-21,JR,0.5636363636363636,projection,True,,0.4988680936876645,0.46716731103783876,0.03396459527449673,0.5011319063123355,OUT,0.0,0.0,0.0,1.0,0.0
1630568,Luka Garza,2021,52,Iowa,4.0,0.701,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,82.0,242.8,85.5,3.5,TBD,C,C,24.1,8.7,1.7,0.7,1.6,31.5,32.5,12.2,7.2,1.2,5.3,10.5,0.62,0.553,0.581,0.44,0.596,13.7,11.9,1.8,0.197,6.4,F,2020-21,SR,0.4848484848484849,projection,True,,0.4701616617526291,0.495964989992987,0.03387334825438393,0.5298383382473709,OUT,0.0,0.5632699999999998,0.0,1.0,0.0
1630625,Dalano Banton,2021,46,Nebraska,2.0,0.631,secondary_creator,forward_big,,False,0,,,,0,blind_leave_year_out,81.0,204.0,82.25,1.25,TBD,SF,SF,9.6,5.9,3.9,1.0,0.9,27.3,21.8,28.8,20.4,1.9,4.0,3.9,0.495,0.411,0.507,0.247,0.457,4.7,1.6,3.0,0.37,3.3,G,2020-21,SO,0.6470588235294118,projection,True,,0.5560800229474013,0.41023133744234874,0.033688639610249975,0.4439199770525987,OUT,0.33149444444444437,0.0,0.0,1.0,0.0
1630541,Moses Moody,2021,14,Arkansas,1.0,0.812,offensive_wing,guard,,False,0,,,,0,blind_leave_year_out,76.5,210.6,84.75,8.25,TBD,SG,SG,16.8,5.8,1.6,1.0,0.7,33.8,22.3,8.2,9.9,1.6,2.0,6.3,0.568,0.427,0.478,0.358,0.503,7.4,5.2,2.3,0.42,5.8,G,2020-21,FR,0.8285714285714285,projection,True,,0.5440106323759943,0.4233752936694223,0.032614073954583406,0.45598936762400566,OUT,0.0,0.0,0.0,1.0,0.0
1630558,Davion Mitchell,2021,9,Baylor,0.0,0.657,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,72.0,202.4,76.25,4.25,TBD,PG,PG,14.0,2.7,5.5,1.9,0.4,33.0,20.3,27.7,17.7,3.3,1.2,1.7,0.619,0.511,0.565,0.447,0.613,10.1,6.4,3.7,0.456,2.1,G,2020-21,JR,0.37500000000000006,projection,True,,0.5820415147358111,0.38894088251345166,0.029017602750737087,0.4179584852641888,OUT,0.0,0.0,0.0,1.0,0.0
1630538,Bones Hyland,2021,26,Virginia Commonwealth,1.0,0.827,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,74.0,169.0,81.25,7.25,TBD,SG,SG,19.5,4.7,2.1,1.9,0.2,31.9,31.8,16.0,15.9,3.5,0.6,0.7,0.596,0.447,0.539,0.371,0.549,8.2,5.5,2.7,0.547,4.5,G,2020-21,SO,0.703125,projection,True,,0.6475857088451353,0.3244822939454789,0.027931997209385773,0.35241429115486467,OUT,0.0,0.0,0.0,1.0,0.0
1630598,Aaron Wiggins,2021,55,Maryland,1.0,0.769,offensive_wing,guard,,False,0,,,,0,blind_leave_year_out,76.5,190.0,81.75,5.25,TBD,SG,SG,14.5,5.8,2.5,1.1,0.5,33.0,25.4,17.3,13.0,2.1,2.0,4.4,0.55,0.446,0.514,0.356,0.523,7.0,4.9,2.1,0.432,2.5,G,2020-21,JR,0.36764705882352944,projection,True,,0.5938772907645348,0.3795694146387351,0.026553294596730212,0.40612270923546534,OUT,0.0,0.0,0.0,1.0,0.0
1630540,Miles McBride,2021,36,West Virginia,0.0,0.785,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,73.0,195.2,80.75,7.75,TBD,PG,PG,15.9,3.9,4.8,1.9,0.3,34.2,22.9,28.5,11.1,3.1,1.0,3.7,0.544,0.431,0.439,0.414,0.495,9.5,6.5,3.0,0.305,4.2,G,2020-21,SO,0.48275862068965525,projection,True,,0.344642146988844,0.6294278544203242,0.025929998590831824,0.655357853011156,ROT+,0.0,0.0,0.0,1.0,0.0
1630564,RaiQuan Gray,2021,59,Florida State,3.0,0.732,rim_runner,wing,,False,0,,,,0,blind_leave_year_out,78.5,268.6,82.75,4.25,TBD,PF,PF,11.9,6.4,2.2,1.2,0.7,26.3,23.3,16.1,17.7,2.6,3.1,7.0,0.582,0.517,0.558,0.267,0.536,7.4,3.7,3.7,0.142,3.7,F,2020-21,JR,0.513888888888889,projection,True,,0.6420845626803059,0.33221644980211756,0.025698987517576634,0.3579154373196942,OUT,0.0,0.3578333333333333,0.0,1.0,0.0
1630527,Brandon Boston,2021,51,Kentucky,2.0,0.785,two_way_wing,guard,,False,0,,,,0,blind_leave_year_out,77.75,188.0,82.75,5.0,TBD,SF,SF,11.5,4.5,1.6,1.3,0.2,30.4,23.0,11.1,10.1,2.5,0.5,4.8,0.447,0.355,0.384,0.3,0.407,3.1,1.0,2.1,0.345,2.6,G,2020-21,FR,0.34210526315789475,projection,True,,0.5940976921451289,0.3822769367001094,0.023625371154761706,0.40590230785487114,OUT,0.0,0.0,0.0,1.0,0.0
1630556,Kessler Edwards,2021,44,Pepperdine,3.0,0.789,stretch_big,wing,,False,0,,,,0,blind_leave_year_out,79.0,203.0,83.25,4.25,TBD,PF,PF,17.2,6.8,1.2,1.0,1.2,33.9,23.6,7.2,11.3,1.6,3.9,4.4,0.606,0.491,0.553,0.378,0.558,5.6,4.5,1.0,0.356,3.9,F,2020-21,JR,0.4875,projection,True,,0.7545459893001661,0.22353203779222763,0.021921972907606193,0.24545401069983383,OUT,0.0,0.33511529535864953,0.0,1.0,0.0
1630587,Isaiah Livers,2021,42,Michigan,2.0,0.856,offensive_wing,guard,,False,0,,,,0,blind_leave_year_out,77.75,231.8,81.25,3.5,TBD,SF,SF,13.1,6.0,2.0,0.6,0.7,31.6,19.8,11.6,9.5,1.1,2.3,4.5,0.605,0.457,0.486,0.431,0.57,10.4,6.7,3.6,0.52,2.3,F,2020-21,SR,0.4893617021276595,projection,True,,0.6415473191944611,0.3369212406699981,0.021531440135540918,0.35845268080553905,OUT,0.0,0.0,0.0,1.0,0.0
1630526,Jeremiah Robinson-Earl,2021,32,Villanova,3.0,0.768,rim_runner,wing,,False,0,,,,0,blind_leave_year_out,79.75,242.4,81.75,2.0,TBD,PF,PF,15.7,8.5,2.2,1.0,0.6,34.5,24.3,13.5,10.2,1.7,2.3,8.6,0.558,0.497,0.574,0.28,0.534,7.6,5.5,2.1,0.263,3.4,F,2020-21,SO,0.3695652173913044,projection,True,,0.6154186122307037,0.3645536814967363,0.02002770627255996,0.38458138776929623,OUT,0.0,0.34163333333333334,0.0,1.0,0.0
1630539,Kai Jones,2021,19,Texas,3.0,0.677,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,82.0,221.4,85.75,3.75,TBD,PF,PF,8.8,4.8,0.6,0.8,0.9,22.8,18.0,5.4,16.8,2.1,4.2,10.0,0.646,0.58,0.642,0.382,0.626,7.5,4.0,3.5,0.238,2.8,F,2020-21,SO,0.6666666666666666,projection,True,,0.5328853238824791,0.4473538344733903,0.019760841644130674,0.46711467611752094,OUT,0.0,0.2563999999999998,0.0,1.0,0.0
1630557,Corey Kispert,2021,15,Gonzaga,2.0,0.824,offensive_wing,wing,,False,0,,,,0,blind_leave_year_out,78.0,223.8,79.0,1.0,TBD,SF,SF,18.6,5.0,1.8,0.9,0.4,31.8,22.7,9.0,8.7,1.5,1.4,3.8,0.674,0.529,0.628,0.44,0.644,11.1,9.1,2.0,0.524,3.1,F,2020-21,SR,0.5254237288135593,projection,True,,0.5911321891107174,0.39024822507411633,0.018619585815166356,0.4088678108892827,OUT,0.16041599999999998,0.0,0.0,1.0,0.0
1630572,Sandro Mamukelashvili,2021,54,Seton Hall,4.0,0.663,stretch_big,forward_big,,False,0,,,,0,blind_leave_year_out,81.0,239.8,85.25,4.25,TBD,C,C,17.5,7.6,3.2,1.1,0.6,35.6,28.8,20.6,16.5,1.8,1.7,6.1,0.525,0.434,0.481,0.336,0.488,6.2,4.9,1.2,0.323,4.9,F,2020-21,SR,0.5051546391752578,projection,True,,0.6328055226239578,0.3489736430354055,0.018220834340636746,0.36719447737604227,OUT,0.0,0.29832,0.0,1.0,0.0
1630529,Herbert Jones,2021,35,Alabama,2.0,0.604,two_way_wing,wing,,False,0,,,,0,blind_leave_year_out,78.0,206.4,84.25,6.25,TBD,SF,SF,11.2,6.6,3.3,1.7,1.1,27.3,22.7,21.7,21.0,3.4,4.0,9.4,0.528,0.446,0.47,0.351,0.481,8.7,3.4,5.3,0.197,3.9,F,2020-21,SR,0.5571428571428572,projection,True,,0.7202793960302505,0.26232695528658884,0.01739364868316063,0.27972060396974946,OUT,0.13784444444444435,0.0,0.0,1.0,0.0
1630575,Scottie Lewis,2021,56,Florida,2.0,0.759,two_way_wing,guard,,False,0,,,,0,blind_leave_year_out,76.0,187.6,84.0,8.0,TBD,SF,SF,7.9,3.1,1.5,1.6,1.0,25.6,18.0,10.4,20.2,3.5,4.4,4.0,0.535,0.445,0.512,0.318,0.5,5.8,1.3,4.5,0.344,2.6,G,2020-21,SO,0.65,projection,True,,0.5973464553809698,0.38750749718767324,0.015146047431356979,0.40265354461903025,OUT,0.0,0.0,0.0,1.0,0.0
1629656,Quentin Grimes,2021,25,Houston,1.0,0.701,two_way_wing,guard,,False,0,,,,0,blind_leave_year_out,76.0,205.0,80.0,4.0,TBD,SG,SG,17.8,5.7,2.0,1.4,0.3,32.8,26.9,12.2,10.3,2.6,1.2,5.4,0.558,0.406,0.41,0.403,0.523,10.8,7.9,2.9,0.582,3.8,G,2020-21,JR,0.6440677966101694,projection,True,,0.7022176524732744,0.2860686687127993,0.0117136788139263,0.2977823475267256,OUT,0.0,0.0,0.0,1.0,0.0
1630586,Usman Garuba,2021,23,Madrid (ESP),3.0,,missing_profile,unknown_size,,False,0,,,,0,blind_leave_year_out,,,86.0,,TBD,PF,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,projection,False,"college_usg_pct,college_ast_pct,college_tov_pct,college_ts_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,prospect_archetype,size_bucket,height_wo_shoes,weight,wingspan_height_diff,college_mpg,pts_per_40,ast_per_40,college_sos,years_in_college,college_usg_pct_fold_expected,college_usg_pct_fold_vs_expected,college_ast_pct_fold_expected,college_ast_pct_fold_vs_expected,college_tov_pct_fold_expected,college_tov_pct_fold_vs_expected,college_ftr_fold_expected,college_ftr_fold_vs_expected,college_fg3a_rate_fold_expected,college_fg3a_rate_fold_vs_expected,college_ast_pct_usage_fold_expected,college_ast_pct_usage_fold_adjusted,college_tov_pct_usage_fold_expected,college_tov_pct_usage_fold_adjusted,college_ftr_usage_fold_expected,college_ftr_usage_fold_adjusted,college_fg3a_rate_usage_fold_expected,college_fg3a_rate_usage_fold_adjusted,final_ast_pct_season_fold_residual,final_tov_pct_season_fold_residual,final_ts_pct_season_fold_residual,final_ftr_season_fold_residual,fresh_ast_pct_season_fold_residual,fresh_tov_pct_season_fold_residual,fresh_ts_pct_season_fold_residual,fresh_ftr_season_fold_residual,avg_ast_pct_season_fold_residual,avg_tov_pct_season_fold_residual,avg_ts_pct_season_fold_residual,avg_ftr_season_fold_residual,max_ast_pct_season_fold_residual,max_tov_pct_season_fold_residual,max_ts_pct_season_fold_residual,max_ftr_season_fold_residual,traj_ast_pct_season_fold_residual,traj_tov_pct_season_fold_residual,traj_ts_pct_season_fold_residual,traj_ftr_season_fold_residual,wavg_ast_pct_season_fold_residual,wavg_tov_pct_season_fold_residual,wavg_ts_pct_season_fold_residual,wavg_ftr_season_fold_residual",,,,,UNSCORED_MISSING_DATA,0.0,0.0,0.0,1.0,0.0
1630192,Zeke Nnaji,2020,22,Arizona,3.0,0.76,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,81.25,246.8,86.0,4.75,TBD,PF,PF,16.1,8.6,0.8,0.7,0.9,30.7,24.1,5.8,14.6,1.3,3.3,11.5,0.63,0.57,0.586,0.294,0.578,8.0,5.6,2.3,0.054,6.3,F,2019-20,FR,0.6774193548387096,projection,True,,0.40837567529678853,0.40232337983155364,0.1893009448716578,0.5916243247032115,OUT,0.0,0.5963010314875135,0.0,1.0,0.0
1630191,Isaiah Stewart,2020,16,Washington,3.0,0.774,rim_runner,wing,,False,0,,,,0,blind_leave_year_out,79.25,243.0,88.75,9.5,TBD,PF,PF,17.0,8.8,0.8,0.5,2.1,32.2,24.5,6.3,14.1,0.9,7.0,10.7,0.629,0.57,0.59,0.25,0.577,7.4,5.0,2.4,0.059,6.2,F,2019-20,FR,0.6262626262626263,projection,True,,0.47216717994551904,0.38423533712656177,0.14359748292791918,0.527832820054481,OUT,0.0,0.6218946687370598,0.0,1.0,0.0
1630216,Cassius Winston,2020,53,Michigan State,0.0,0.845,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,72.5,196.0,78.0,5.5,TBD,PG,PG,18.6,2.5,5.9,1.2,0.0,32.7,29.1,36.5,16.8,2.1,0.1,0.7,0.585,0.448,0.459,0.432,0.536,8.9,7.0,1.9,0.409,4.5,G,2019-20,SR,0.5555555555555556,projection,True,,0.5763658352697028,0.29027059428674384,0.13336357044355338,0.42363416473029725,OUT,0.0,0.0,0.0,1.0,0.0
1630164,James Wiseman,2020,2,Memphis,4.0,0.704,rim_runner,center,,False,0,,,,0,blind_leave_year_out,84.0,240.0,90.0,6.0,TBD,C,C,19.7,10.7,0.3,0.3,3.0,23.0,29.1,4.4,7.2,0.8,13.6,21.8,0.76,0.769,0.8,0.0,0.769,18.0,13.1,4.9,0.038,9.0,C,2019-20,FR,1.0843373493975903,projection,True,,0.2430067279606306,0.6386980680678975,0.11829520397147189,0.7569932720393694,ROT+,0.0,0.6319999999999999,0.8079999999999999,0.4748,0.8079999999999999
1630175,Cole Anthony,2020,15,North Carolina,0.0,0.75,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.0,190.0,76.5,1.5,TBD,PG,PG,18.5,5.7,4.0,1.3,0.3,34.9,30.0,24.1,15.9,2.1,0.9,1.4,0.501,0.38,0.402,0.348,0.451,5.1,3.3,1.8,0.409,5.8,G,2019-20,FR,0.6236559139784945,projection,True,,0.5096685797081211,0.3753118020290773,0.11501961826280163,0.4903314202918789,OUT,0.0,0.0,0.0,1.0,0.0
1630185,Nico Mannion,2020,48,Arizona,0.0,0.797,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.0,190.0,74.5,-0.5,TBD,PG,PG,14.0,2.5,5.3,1.2,0.0,32.3,24.5,31.5,16.0,2.1,0.0,0.9,0.52,0.392,0.444,0.327,0.465,5.4,3.6,1.8,0.441,4.2,G,2019-20,FR,0.65625,projection,True,,0.48437841015981176,0.4026050716790304,0.1130165181611578,0.5156215898401882,OUT,0.0,0.0,0.0,1.0,0.0
1630179,Tyrell Terry,2020,31,Stanford,0.0,0.891,secondary_creator,small_guard,,False,0,,,,0,blind_leave_year_out,73.5,170.0,73.75,0.25,TBD,PG,PG,14.6,4.5,3.2,1.4,0.1,32.6,24.5,20.3,17.5,2.5,0.2,1.4,0.589,0.441,0.47,0.408,0.535,6.1,3.4,2.7,0.456,3.5,G,2019-20,FR,0.603448275862069,projection,True,,0.4476411261276363,0.4440159897130401,0.1083428841593236,0.5523588738723637,OUT,0.0,0.0,0.0,1.0,0.0
1630169,Tyrese Haliburton,2020,12,Iowa State,0.0,0.775,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,77.0,175.0,80.0,3.0,TBD,PG,PG,15.2,5.9,6.5,2.5,0.7,36.7,20.1,35.3,18.7,3.8,2.0,4.6,0.631,0.504,0.592,0.419,0.611,11.7,8.0,3.7,0.508,2.0,G,2019-20,SO,0.36363636363636365,projection,True,,0.23077587022670631,0.6636244659528479,0.10559966382044579,0.7692241297732937,ROT+,0.0,0.0,0.0,1.0,0.0
1630168,Onyeka Okongwu,2020,6,Southern California,3.0,0.72,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,81.0,245.0,86.0,5.0,TBD,PF,PF,16.2,8.6,1.1,1.2,2.7,30.6,23.6,8.4,13.7,2.3,9.8,12.4,0.645,0.616,0.621,0.25,0.618,11.6,6.7,4.9,0.014,5.1,F,2019-20,FR,0.51,projection,True,,0.26176370554586315,0.6479507588881408,0.09028553556599601,0.7382362944541369,ROT+,0.0,0.6066980392156862,0.3933019607843138,0.744353725490196,0.0
1629604,CJ Elleby,2020,46,Washington State,1.0,0.749,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,77.5,198.6,79.25,1.75,TBD,SG,SG,18.4,7.8,1.9,1.8,0.8,33.4,29.2,13.5,10.8,2.9,2.5,3.8,0.519,0.396,0.439,0.339,0.47,7.6,4.7,2.8,0.438,4.6,F,2019-20,SO,0.5227272727272726,projection,True,,0.5361415775247407,0.37560433212023286,0.08825409035502642,0.46385842247525927,OUT,0.0,0.0,0.0,1.0,0.0
1628962,Udoka Azubuike,2020,27,Kansas,4.0,0.416,rim_runner,forward_big,,False,0,,,,0,blind_leave_year_out,82.0,259.5,91.25,9.25,TBD,C,C,13.7,10.5,0.9,0.5,2.6,27.7,22.9,7.1,19.6,1.0,10.9,15.3,0.685,0.748,0.748,0.0,0.748,12.4,7.2,5.2,0.0,4.7,C,2019-20,SR,0.6025641025641026,projection,True,,0.5264893487973903,0.3860851978625448,0.08742545334006491,0.4735106512026097,OUT,0.0,0.5040923076923077,0.49590769230769227,0.67766,0.0
1630178,Tyrese Maxey,2020,21,Kentucky,1.0,0.833,secondary_creator,guard,,False,0,,,,0,blind_leave_year_out,75.0,198.0,78.0,3.0,TBD,SG,SG,14.0,4.3,3.2,0.9,0.4,34.5,22.7,18.7,14.1,1.5,1.3,1.4,0.531,0.427,0.492,0.292,0.474,4.4,2.4,2.0,0.322,3.9,G,2019-20,FR,0.5064935064935064,projection,True,,0.454551432282991,0.46362538092452843,0.08182318679248055,0.545448567717009,OUT,0.0,0.0,0.0,1.0,0.0
