source_dataset,player_id,player_name,draft_year,pick_number,college,college_year_season,college_year_team,college_year_class_year,college_season_number,college_season_count,college_year_age,college_year_pos,ast_pct_actual,ast_pct_expected,ast_pct_deviation,tov_pct_actual,tov_pct_expected,tov_pct_deviation,stl_pct_actual,stl_pct_expected,stl_pct_deviation,blk_pct_actual,blk_pct_expected,blk_pct_deviation,orb_pct_actual,orb_pct_expected,orb_pct_deviation,drb_pct_actual,drb_pct_expected,drb_pct_deviation,ts_pct_actual,ts_pct_expected,ts_pct_deviation,ws_per_40_actual,ws_per_40_expected,ws_per_40_deviation,bpm_actual,bpm_expected,bpm_deviation,ftr_actual,ftr_expected,ftr_deviation
training,203910,Nick Johnson,2014,42,Arizona,2013-14,Arizona,JR,3,3,20.86,G,17.6,23.052516512335256,-5.452516512335254,10.2,12.56347754885876,2.3634775488587607,2.1,2.5590589829630703,-0.45905898296307024,2.0,0.8023784078877999,1.1976215921122,3.0,2.7557312620792143,0.24426873792078574,11.1,10.419682740456507,0.680317259543493,0.549,0.564409328211027,-0.015409328211026918,0.212,0.20053890226201057,0.011461097737989423,10.7,9.342005622993863,1.3579943770061362,0.395,0.4286360773926597,-0.03363607739265967
training,203900,Markel Brown,2014,44,Oklahoma State,2013-14,Oklahoma St.,SR,4,4,21.76,G,16.9,23.235390673464828,-6.335390673464829,10.0,13.180766676725298,3.1807666767252982,1.6,2.6440394636378484,-1.0440394636378483,3.1,1.5224736385503213,1.5775263614496788,3.5,3.320403710346604,0.17959628965339602,12.9,11.228932897171312,1.6710671028286885,0.591,0.5696628475092701,0.02133715249072987,0.191,0.18181283422836758,0.009187165771632422,8.9,8.631435376099438,0.2685646239005628,0.483,0.37926344379218263,0.10373655620781735
training,203939,Dwight Powell,2014,45,Stanford,2013-14,Stanford,SR,4,4,22.29,F,20.4,13.180495605789138,7.21950439421086,17.8,13.707513793687228,-4.092486206312772,2.4,1.757703784160745,0.6422962158392549,2.8,4.144229496632713,-1.344229496632713,7.3,9.559181034200298,-2.2591810342002985,17.3,22.23378433774872,-4.933784337748719,0.527,0.5865613789637082,-0.05956137896370817,0.131,0.21850330776351667,-0.08750330776351667,5.7,8.630312554310748,-2.930312554310748,0.557,0.5391531261897395,0.01784687381026051
training,203903,Jordan Clarkson,2014,46,Missouri,2013-14,Missouri,JR,3,3,21.4,G,23.3,27.099767576288983,-3.799767576288982,14.3,14.42653786810455,0.12653786810454903,1.9,2.4369353752568275,-0.5369353752568276,0.6,1.4482229241628246,-0.8482229241628246,2.9,3.055617324225506,-0.1556173242255059,9.3,12.691428277040243,-3.3914282770402426,0.547,0.5661912886074736,-0.019191288607473544,0.142,0.19023172808485012,-0.04823172808485013,4.3,9.410053630124288,-5.1100536301242885,0.418,0.4246580286581666,-0.006658028658166615
training,203893,Russ Smith,2014,47,Louisville,2013-14,Louisville,SR,4,4,22.54,G,31.6,28.8816217725416,2.718378227458402,15.2,14.39020777868771,-0.8097922213122892,4.0,3.721040986565181,0.278959013434819,0.4,0.5515661082313519,-0.15156610823135186,2.9,3.392292669150111,-0.4922926691501113,9.6,11.054682011590993,-1.454682011590993,0.576,0.5756765307265559,0.00032346927344406584,0.249,0.22358438430022531,0.025415615699774685,11.5,9.734456756682784,1.7655432433172162,0.451,0.4236006281893045,0.027399371810695516
training,203934,Lamar Patterson,2014,48,Pittsburgh,2013-14,Pitt,SR,5,5,22.22,G,29.9,23.123494083291135,6.776505916708864,14.7,13.277057691568881,-1.422942308431118,2.8,2.1489137796382147,0.6510862203617851,1.2,1.4293763642027641,-0.2293763642027642,3.8,3.486710000117435,0.3132899998825649,14.4,15.464882483186434,-1.0648824831864339,0.569,0.5845363386190258,-0.015536338619025813,0.2,0.2142048419984456,-0.0142048419984456,11.4,10.577275718323547,0.8227242816764537,0.382,0.41099624478357494,-0.02899624478357493
training,203946,Cameron Bairstow,2014,49,New Mexico,2013-14,New Mexico,SR,4,4,22.9,F,11.8,11.165321693483637,0.6346783065163635,10.7,12.374274620245343,1.6742746202453436,1.0,1.3319363872207175,-0.3319363872207175,4.9,5.518027807815281,-0.618027807815281,8.5,9.89517924308082,-1.39517924308082,16.5,22.241564916639902,-5.741564916639902,0.611,0.592166188221023,0.018833811778977028,0.232,0.22033965672015096,0.01166034327984905,9.7,9.342971492860357,0.35702850713964196,0.7,0.6068047295672976,0.09319527043270237
training,203938,Alec Brown,2014,50,Wisconsin-Green Bay,2013-14,Green Bay,SR,4,4,,F,7.0,10.304252463303612,-3.3042524633036123,13.8,13.02322810779621,-0.7767718922037901,1.0,1.3659297295374586,-0.3659297295374586,10.9,5.897927092714774,5.002072907285227,8.5,8.659069833083365,-0.15906983308336464,12.8,24.06225307372335,-11.26225307372335,0.569,0.58710978001162,-0.018109780011620003,0.17,0.2097223003154124,-0.03972230031541238,4.7,7.63090670943655,-2.9309067094365497,0.349,0.4289533000556006,-0.07995330005560064
training,203902,Semaj Christon,2014,55,Xavier,2013-14,Xavier,SO,2,2,21.0,G,25.3,28.15459868174195,-2.8545986817419475,14.3,14.075868684824146,-0.22413131517585505,2.3,2.8532669515182336,-0.5532669515182338,0.8,1.2775313944866895,-0.47753139448668946,1.5,2.9103358425623127,-1.4103358425623127,7.4,11.190630506440671,-3.790630506440671,0.544,0.5561815623398326,-0.012181562339832586,0.133,0.17325609902594938,-0.04025609902594937,5.2,8.992390949613965,-3.7923909496139645,0.56,0.5248532809259904,0.03514671907400968
training,203906,Devyn Marble,2014,56,Iowa,2013-14,Iowa,SR,4,4,21.11,G,23.6,18.84082002929192,4.759179970708082,9.7,12.81443796217897,3.11443796217897,3.5,2.1221528053774548,1.3778471946225452,0.8,1.4786586134214488,-0.6786586134214487,2.9,4.839517491184011,-1.9395174911840107,8.6,15.462708344440367,-6.862708344440367,0.528,0.5655480665062027,-0.03754806650620268,0.187,0.1899225903821421,-0.0029225903821420984,9.0,8.661880356104948,0.3381196438950518,0.456,0.3685853488980826,0.08741465110191743
training,203895,Jordan McRae,2014,58,Tennessee,2013-14,Tennessee,SR,4,4,22.6,G,17.6,18.91466549983145,-1.3146654998314489,11.2,12.586419816656257,1.3864198166562574,1.3,2.074751955473476,-0.7747519554734759,3.3,1.6529075272292653,1.6470924727707346,2.6,3.5655044650927366,-0.9655044650927365,10.0,13.372149458471824,-3.3721494584718243,0.565,0.5757587323834585,-0.010758732383458591,0.21,0.2142461747517473,-0.004246174751747295,10.5,10.230113095881594,0.26988690411840643,0.414,0.3758601519717184,0.038139848028281575
training,203904,Xavier Thames,2014,59,San Diego State,2013-14,San Diego St.,SR,4,4,,G,23.7,22.88708124719771,0.8129187528022896,8.2,13.021865959310142,4.821865959310143,3.3,2.67084425004662,0.6291557499533798,0.5,1.0999965051040022,-0.5999965051040022,2.1,4.6543788102552694,-2.5543788102552694,8.5,12.990009051548734,-4.490009051548734,0.557,0.5859060036186563,-0.02890600361865625,0.267,0.19923299581881282,0.0677670041811872,12.4,8.461357201101718,3.9386427988982824,0.514,0.4168980721595059,0.0971019278404941
training,203928,Cory Jefferson,2014,60,Baylor,2013-14,Baylor,SR,4,4,22.85,F,7.4,8.459044768826585,-1.0590447688265847,9.8,12.33023702421772,2.530237024217719,0.8,1.5496275062956042,-0.7496275062956042,4.7,3.930796708250939,0.769203291749061,11.6,9.991919367891372,1.6080806321086278,21.0,20.69338126294937,0.3066187370506306,0.553,0.5805837001069435,-0.027583700106943443,0.179,0.19860959807111422,-0.01960959807111423,6.3,8.707811304653958,-2.4078113046539587,0.582,0.5017271990835575,0.08027280091644251
training,1626157,Karl-Anthony Towns,2015,1,Kentucky,2014-15,Kentucky,FR,1,1,18.96,F,11.6,7.702843209931536,3.897156790068464,14.2,16.20677954664593,2.00677954664593,1.4,1.6647650583899591,-0.26476505838995923,11.5,7.7563331550867405,3.7436668449132595,14.2,12.515987237680939,1.6840127623190604,22.3,22.00414460359273,0.2958553964072692,0.627,0.6108379127357207,0.016162087264279257,0.311,0.24156141779233622,0.06943858220766377,14.3,9.55755185916023,4.742448140839771,0.523,0.5240043856917533,-0.0010043856917533178
training,1626156,D'Angelo Russell,2015,2,Ohio State,2014-15,Ohio St.,FR,1,1,18.69,G,30.1,24.137714428957125,5.962285571042877,14.8,13.880998398223932,-0.9190016017760687,2.8,2.5594456176887106,0.24055438231128923,1.1,1.344706278846705,-0.24470627884670493,3.6,2.9111952360735516,0.6888047639264485,15.4,11.999540706240206,3.400459293759795,0.573,0.5663574563622096,0.006642543637790377,0.229,0.17974738151108782,0.049252618488912187,11.9,8.983494687595897,2.9165053124041034,0.303,0.39129246117509164,-0.08829246117509165
training,1626143,Jahlil Okafor,2015,3,Duke,2014-15,Duke,FR,1,1,18.88,C,9.4,9.04551058456837,0.3544894154316296,15.6,12.977543881818773,-2.6224561181812263,1.5,1.366931081299105,0.1330689187008951,4.5,5.219295947828042,-0.7192959478280416,14.8,12.32234700843194,2.4776529915680605,18.2,23.406973301925216,-5.206973301925217,0.641,0.6238256925898314,0.017174307410168566,0.235,0.25839863315538686,-0.023398633155386872,10.4,10.031489288361168,0.368510711638832,0.462,0.5873027657051744,-0.12530276570517435
training,1626161,Willie Cauley-Stein,2015,6,Kentucky,2014-15,Kentucky,JR,3,3,21.2,F,7.4,5.482112693389351,1.9178873066106492,13.9,16.06736362533073,2.167363625330731,2.9,1.7266732902244746,1.1733267097755253,7.1,7.690833576737156,-0.5908335767371566,11.1,11.465904555768152,-0.36590455576815195,17.3,20.06807239142768,-2.7680723914276797,0.588,0.6140693177790527,-0.026069317779052747,0.239,0.24364871437638783,-0.004648714376387836,12.6,11.993925936650198,0.6060740633498014,0.542,0.5207135549232396,0.021286445076760474
training,1626169,Stanley Johnson,2015,8,Arizona,2014-15,Arizona,FR,1,1,18.43,F,11.6,13.150506017170903,-1.5505060171709033,14.7,13.829037461146074,-0.8709625388539255,3.2,2.2127053618781947,0.9872946381218055,1.6,2.0192628082027215,-0.41926280820272144,8.9,7.340070997843329,1.5599290021566716,19.1,16.158072547120838,2.9419274528791632,0.551,0.5508386718482788,0.0001613281517212073,0.212,0.1788733071747077,0.03312669282529229,9.4,7.381069245141347,2.018930754858653,0.456,0.46140201381094886,-0.005402013810948847
training,1626163,Frank Kaminsky,2015,9,Wisconsin,2014-15,Wisconsin,SR,4,4,21.58,C,18.4,15.310556306204573,3.0894436937954257,9.8,11.612430634535984,1.8124306345359837,1.7,1.406232161060794,0.293767838939206,4.5,4.8199532373218945,-0.3199532373218945,6.0,8.252540768864801,-2.252540768864801,25.7,25.83721077364748,-0.1372107736474817,0.628,0.6066438552957926,0.021356144704207436,0.299,0.27045429072175525,0.028545709278244735,16.2,13.461945682610558,2.738054317389441,0.41,0.4515395809105107,-0.04153958091051074
training,1626159,Justise Winslow,2015,10,Duke,2014-15,Duke,FR,1,1,18.6,F,13.2,14.390040340802182,-1.1900403408021827,14.2,13.539091949745494,-0.6609080502545055,2.8,2.198067721284536,0.6019322787154637,2.9,2.18242719154686,0.7175728084531401,5.4,6.21064593568609,-0.8106459356860896,19.8,14.659562364724755,5.140437635275246,0.572,0.5611014080539495,0.010898591946050473,0.196,0.1746875159239018,0.021312484076098204,10.0,7.954255766991536,2.045744233008464,0.438,0.4024584541743283,0.035541545825671705
training,1626167,Myles Turner,2015,11,Texas,2014-15,Texas,FR,1,1,18.61,F,6.2,8.216257016331141,-2.0162570163311413,13.2,14.074868064492977,0.8748680644929774,0.8,1.5655265606085138,-0.7655265606085138,12.3,5.57784354784853,6.722156452151471,7.2,8.866229688387314,-1.6662296883873138,24.9,18.42166104881621,6.47833895118379,0.556,0.5499429205867781,0.006057079413221977,0.213,0.19584586641666266,0.01715413358333734,9.3,5.410963978502425,3.889036021497576,0.436,0.4126453884402629,0.023354611559737115
training,1626168,Trey Lyles,2015,12,Kentucky,2014-15,Kentucky,FR,1,1,18.99,F,9.2,9.405931302570236,-0.20593130257023695,12.4,16.860479930939935,4.460479930939934,1.4,1.6236480079135034,-0.22364800791350348,2.1,5.8780365860451855,-3.7780365860451854,9.9,10.497316239054163,-0.5973162390541624,16.1,20.238681676678734,-4.138681676678733,0.543,0.5572220413271273,-0.014222041327127233,0.213,0.17259441972326844,0.04040558027673155,8.0,6.724482247365073,1.2755177526349266,0.425,0.44381197632859803,-0.018811976328598046
training,1626164,Devin Booker,2015,13,Kentucky,2014-15,Kentucky,FR,1,1,18.0,G,10.9,11.20836706815096,-0.30836706815095916,10.4,13.058327326794384,2.6583273267943834,1.3,1.5421560716975693,-0.24215607169756925,0.3,0.31436673648288993,-0.014366736482889941,2.6,3.062888897467085,-0.46288889746708506,7.8,10.712285227540418,-2.9122852275404183,0.6,0.5414497577243008,0.05855024227569916,0.219,0.16685267929379619,0.052147320706203815,9.4,5.332295426644819,4.067704573355181,0.223,0.3300014829968241,-0.10700148299682408
training,1626166,Cameron Payne,2015,14,Murray State,2014-15,Murray St.,SO,2,2,20.23,G,40.0,30.685182887327727,9.314817112672273,12.4,12.70856384239703,0.30856384239702983,3.6,2.9918338536899083,0.6081661463100918,1.6,0.8600617629393864,0.7399382370606137,2.2,2.66633404916033,-0.46633404916032983,10.6,10.987090537547688,-0.38709053754768874,0.573,0.5671059131443417,0.005894086855658287,0.258,0.2434998702977136,0.014500129702286396,9.9,8.407663102831759,1.4923368971682418,0.315,0.3545421094728202,-0.03954210947282022
training,1626162,Kelly Oubre Jr.,2015,15,Kansas,2014-15,Kansas,FR,1,1,18.9,G,8.1,15.14815682317716,-7.048156823177161,12.5,15.711109433254544,3.211109433254544,3.3,1.9973414762768134,1.3026585237231865,1.8,1.41646124482157,0.38353875517842995,6.4,3.9094681118787644,2.490531888121236,19.2,12.628184101119505,6.5718158988804944,0.555,0.5369374856952771,0.018062514304722943,0.18,0.14144667905466665,0.03855332094533334,8.8,5.423294962516144,3.3767050374838563,0.444,0.4118367700138155,0.03216322998618448
training,1626179,Terry Rozier,2015,16,Louisville,2014-15,Louisville,SO,2,2,20.63,G,19.7,29.52578376155254,-9.82578376155254,11.6,13.245025449890393,1.6450254498903938,3.5,3.261424114594993,0.23857588540500707,0.5,0.7904974618648654,-0.29049746186486536,3.8,2.7211066299161693,1.0788933700838306,13.9,10.629569101074235,3.270430898925765,0.509,0.5561321738159789,-0.047132173815978895,0.191,0.1897484499691104,0.0012515500308896144,9.4,10.566534067044145,-1.1665340670441449,0.338,0.3575707954175847,-0.019570795417584663
training,1626173,Rashad Vaughn,2015,17,Nevada-Las Vegas,2014-15,UNLV,FR,1,1,18.21,G,11.8,14.458799997667022,-2.658799997667021,11.8,13.871938311727156,2.0719383117271555,1.5,2.1410712718427933,-0.6410712718427933,1.1,1.378500972795502,-0.2785009727955019,2.3,3.129886937544477,-0.8298869375444773,13.7,13.489513990725788,0.21048600927421113,0.547,0.5351086908031116,0.011891309196888411,0.132,0.13441226472854603,-0.0024122647285460264,4.5,6.21677339399815,-1.7167733939981504,0.299,0.34169483350794605,-0.04269483350794606
training,1626155,Sam Dekker,2015,18,Wisconsin,2014-15,Wisconsin,JR,3,3,20.49,F,8.6,11.436228588171272,-2.836228588171272,7.3,10.872476471285632,3.572476471285632,1.1,1.5964641269835846,-0.49646412698358455,1.5,2.9953414291076492,-1.4953414291076492,8.4,6.260254950483537,2.1397450495164634,14.8,17.498463273444266,-2.698463273444265,0.605,0.5759424676155744,0.029057532384425544,0.225,0.19422214551187594,0.030777854488124062,10.4,9.197399691914097,1.2026003080859038,0.278,0.36012403141015353,-0.08212403141015351
training,1626170,Jerian Grant,2015,19,Notre Dame,2014-15,Notre Dame,SR,4,4,22.06,G,33.6,28.095742408990553,5.5042575910094484,13.4,14.693862113542291,1.293862113542291,2.8,2.5816039496300363,0.21839605036996357,1.4,1.416257720883134,-0.01625772088313404,1.3,2.4291157348265457,-1.1291157348265457,8.3,11.938830434762007,-3.6388304347620064,0.592,0.5913121334977767,0.0006878665022232999,0.218,0.18914848668143633,0.02885151331856367,9.0,9.242812422067397,-0.24281242206739684,0.511,0.40348040454570183,0.10751959545429818
training,1626153,Delon Wright,2015,20,Utah,2014-15,Utah,SR,2,2,22.52,G,33.0,24.890494864503275,8.109505135496725,14.2,15.732669695980595,1.532669695980596,4.0,2.417192201607596,1.582807798392404,3.2,2.0148784316383668,1.1851215683616334,4.0,3.9524787805834394,0.04752121941656062,13.7,14.73360837126847,-1.0336083712684712,0.619,0.5765347165649455,0.04246528343505451,0.289,0.19910392322477943,0.08989607677522055,15.5,7.958473916658959,7.541526083341041,0.565,0.44153051509544716,0.12346948490455278
training,1626147,Justin Anderson,2015,21,Virginia,2014-15,Virginia,JR,3,3,20.95,G,14.0,12.588222287994089,1.411777712005911,10.7,13.774089439776391,3.074089439776392,1.6,1.9960525071077275,-0.39605250710772744,2.5,1.5062296014714733,0.9937703985285267,3.1,4.240088671024543,-1.1400886710245426,14.4,12.576481027582824,1.823518972417176,0.61,0.5745637460637768,0.03543625393622318,0.241,0.1739756205751788,0.0670243794248212,12.7,6.695880657764409,6.00411934223559,0.371,0.3772924039245008,-0.006292403924500811
training,1626171,Bobby Portis,2015,22,Arkansas,2014-15,Arkansas,SO,2,2,19.72,F,8.8,10.40268106486328,-1.6026810648632797,9.4,11.488311679961534,2.0883116799615333,2.1,1.520295301862435,0.5797046981375651,4.8,5.22640268026473,-0.42640268026473027,13.6,10.838068121201063,2.7619318787989364,20.2,22.49248303103833,-2.29248303103833,0.582,0.5867277442886725,-0.0047277442886725085,0.227,0.24688492251365785,-0.019884922513657838,8.9,8.56787970230298,0.33212029769702056,0.335,0.42771122162819797,-0.09271122162819795
training,1626178,Rondae Hollis-Jefferson,2015,23,Arizona,2014-15,Arizona,SO,2,2,19.83,F,10.1,12.969676020188,-2.8696760201880007,13.7,18.388980180261964,4.688980180261964,2.4,2.3039379931497073,0.09606200685029265,3.4,2.552599579018392,0.8474004209816077,9.0,8.329980402121006,0.6700195978789942,20.1,17.337524246213977,2.762475753786024,0.573,0.5506307641605558,0.022369235839444168,0.218,0.16143127021442338,0.056568729785576616,9.4,6.441150836502075,2.9588491634979253,0.745,0.49183065293172895,0.25316934706827104
training,1626145,Tyus Jones,2015,24,Duke,2014-15,Duke,FR,1,1,18.48,G,27.5,24.21256957117652,3.2874304288234804,15.9,16.400101938006014,0.5001019380060132,2.7,2.287117745881092,0.41288225411890833,0.2,0.6701590512675634,-0.47015905126756335,1.8,2.3328520992192048,-0.5328520992192047,9.9,9.482931422010976,0.4170685779890242,0.575,0.5696203536403304,0.005379646359669588,0.196,0.17539458475049713,0.02060541524950288,9.3,7.048322804989308,2.251677195010693,0.5,0.4329019231000516,0.0670980768999484
training,1626185,Jarell Martin,2015,25,Louisiana State,2014-15,LSU,SO,2,2,20.44,F,10.5,11.062431658647373,-0.5624316586473732,15.7,15.05770409948176,-0.6422959005182385,1.9,1.810018614726,0.0899813852739999,1.8,3.371961440688546,-1.5719614406885458,9.7,9.435098584055588,0.2649014159444114,18.1,21.94936735328692,-3.849367353286919,0.565,0.5690716871533164,-0.004071687153316406,0.174,0.18027998908778956,-0.006279989087789567,4.7,6.9383437533826955,-2.2383437533826953,0.511,0.468502494813413,0.042497505186587015
training,1626204,Larry Nance Jr.,2015,27,Wyoming,2014-15,Wyoming,SR,4,4,21.83,F,20.0,15.356022232793501,4.643977767206499,14.0,15.012510680242663,1.0125106802426629,2.3,1.9997003940820928,0.30029960591790705,4.3,4.837216616046228,-0.5372166160462282,6.0,9.012007526989608,-3.012007526989608,21.1,24.613122214361862,-3.513122214361861,0.581,0.581798274332546,-0.0007982743325460895,0.199,0.20633710846547731,-0.0073371084654773044,7.0,7.279516616215247,-0.2795166162152469,0.403,0.5261720788270081,-0.12317207882700809
training,1626154,RJ Hunter,2015,28,Georgia State,2014-15,Georgia St.,JR,3,3,21.02,G,20.3,19.892408964096482,0.4075910359035184,11.0,12.793121404049312,1.7931214040493124,3.6,2.6111140468525966,0.9888859531474035,3.6,1.7609012147751573,1.8390987852248428,2.8,3.3286443327156263,-0.5286443327156265,12.5,15.06048826188916,-2.5604882618891605,0.552,0.5818364698971289,-0.029836469897128848,0.215,0.22943990404554082,-0.014439904045540825,7.1,10.127760553800604,-3.0277605538006043,0.447,0.3629727257631652,0.08402727423683481
